photo_url,location_lng,location_lat,scene,scene_id,pname,cityname,adname,townName,address,tel,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,,行业大类,行业子类
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f774d3a875b8bd018e77a22acc493cf0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/da50eed10bdfa1715a515a2791b09224'}]",108.91087,34.288991,sps 专业药房国药控股陕西大药房大兴东路店,B0HD5MHEDA,陕西省,西安市,莲湖区,未央宫街道,大兴东路43号博文苑小区一层商铺1号铺,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374222,90601,1,[],29,[],[],[],[],0,[],2021/12/19 13:50,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.911883,34.288239,西安大兴医院,B0FFFO41OJ,陕西省,西安市,莲湖区,未央宫街道,劳动北路353号,029-86312120;029-86310009;029-86311275,,,[],[],[],[],[],,医疗保健服务;综合医院;三级甲等医院,,,90101,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,医疗保健服务,综合医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9b05f343710623a997ac6f67610a2a67'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8dd450280a88add3ce3084e605774c72'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/75b6d58d4670a5ba2387324646b44003'}]",108.911012,34.29131,你我它动物医院劳动北路分院,B0FFJ1SV2O,陕西省,西安市,莲湖区,未央宫街道,劳动北路锦花园3号楼,029-84533323;181****6627,[],610000,[],[],[],"{'cost': '534.00', 'rating': '5.0'}",[],0,医疗保健服务;动物医疗场所;宠物诊所,0,5108374222,90701,0,[],29,[],[],[],"108.911238,34.291331",0,[],2021/12/18 18:38,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,动物医疗场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e13527ff552e48cf453c994dd8676503'}]",108.897168,34.29095,宠乐派动物医院,B0FFIN1P4L,陕西省,西安市,莲湖区,未央宫街道,梨园路西段和生对面紫云溪东门商铺3层附近,029-84248840,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;动物医疗场所;宠物诊所,0,5108374122,90701,0,[],29,[],[],[],"108.896997,34.291077",0,[],2021/12/16 9:00,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,动物医疗场所
[],108.902872,34.288629,大兴新区白家口社区卫生服务站,B0FFKWUYFU,陕西省,西安市,莲湖区,未央宫街道,桃园北路35号大兴新区,029-86331262,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374210,90000,0,[],29,[],[],[],"108.902947,34.288728",0,[],2021/12/10 16:14,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8086aba452e6b91fccb0cbff057a38bd'}]",108.928774,34.279959,西安莲湖郭永平诊所,B0FFKTAS1W,陕西省,西安市,莲湖区,未央宫街道,自强西路289号东南方向90米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108373410,90300,2,[],29,[],[],[],[],0,[],2021/12/17 15:14,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/62076c5be8747ccd3db7230e359b0fc3'}]",108.922648,34.280533,怡康医药超市（星火路二店）,B0H0KDOVFB,陕西省,西安市,莲湖区,未央宫街道,星火路甲字副11号一层由南向北第1间房屋,029-86749625,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373312,90601,0,[],29,[],[],[],"108.92247,34.280547",0,[],2021/12/19 13:11,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/768be909d87699b321fd9136266bec97'}]",108.930005,34.285986,西安莲湖东伟儿科门诊,B0FFL6AVWP,陕西省,西安市,莲湖区,未央宫街道,红庙坡路10附近,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374401,90300,2,[],29,[],[],[],"108.930091,34.286114",0,[],2021/11/21 13:02,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d196b75a0581aecb8f16bfb93ce5177c'}]",108.899067,34.292494,西安莲湖医立方门诊部,B0FFL17PWE,陕西省,西安市,莲湖区,未央宫街道,大兴东路北侧蔚蓝悦城1栋30103/30104,029-84269850,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108375102,90300,2,[],29,[],[],[],[],0,[],2021/11/23 11:17,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ed0412ba8300c8b488e6b380d38d530c'}]",108.897342,34.28329,三汇精舍,B0FFJFJ950,陕西省,西安市,莲湖区,未央宫街道,杏园路太奥广场,029-84264681,[],610000,B0FFF6YHF5,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108373122,90000,0,[],29,[],[],[],"108.897443,34.283224",0,[],2021/12/16 10:18,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,0,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f005b6e38ae066ff4f94589416e143ae'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3b0fd47f88434328ff6606b6b3d573bd'}]",108.899549,34.286015,怡康医药超市(怡悦大兴东路店),B0FFHTLCC0,陕西省,西安市,莲湖区,未央宫街道,大兴东路36号1层,029-84293681,[],610000,B0FFGNO7TE,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374102,90601,0,[],29,[],[],[],"108.899543,34.286297",0,[],2021/12/19 13:26,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],I49F021008_433696,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/557061dba310390a88c2683a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0be9dcc5ccf9db56ef7fea95222c4c61'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cc9b4e10701e53e45aa303b8822472fb'}]",108.897882,34.285001,西安莲湖大兴东路丽苑诊所,B0FFG4L7NI,陕西省,西安市,莲湖区,未央宫街道,大兴东路50号白家口丽苑小区西门商铺2楼,029-89632574;151****8887,[],610000,B0FFGNO7TE,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374102,90300,2,[],29,[],[],[],[],0,[],2021/12/18 5:18,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],I49F021008_161425,0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6fe9ec08678f07baff75ea02fb28145a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6e467a4322b38f53a01790e26f22bc23'}]",108.905795,34.286776,众友健康药房(西安大兴东路店),B0FFKS8TBY,陕西省,西安市,莲湖区,未央宫街道,大兴东路蔚蓝春城1号楼,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374211,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:48,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.897174,34.291205,高原圣肽8848健康馆,B0FFIJUT6I,陕西省,西安市,莲湖区,未央宫街道,杏园北路与梨园路交叉口南200米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108374122,90602,0,[],29,[],[],[],"108.896999,34.29138",0,[],2021/11/19 22:16,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_460568,0,yes,,0,,医疗保健服务,医药保健销售店
[],108.896592,34.281225,瑞鹏宠物诊所（太奥分院）,B0H06SE22J,陕西省,西安市,莲湖区,未央宫街道,丰禾路太奥广场15号楼1幢1单元10110号（幻太奇海洋馆向东50米）,029-88617613,[],610000,B0FFL0XZVD,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;动物医疗场所;宠物诊所,0,5108373122,90701,0,[],29,[],[],[],[],0,[],2021/12/12 18:47,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,0,,医疗保健服务,动物医疗场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/df6db5d80504dd0a307534f98700fbe1'}]",108.921978,34.283555,西安大兴新区社区卫生服务中心妇幼保健科,B0FFILBCNW,陕西省,西安市,莲湖区,未央宫街道,星火路37号附近,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;综合医院;卫生院,0,5108374302,90102,2,[],29,[],[],[],"108.922171,34.283617",0,[],2021/12/14 1:53,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,综合医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b38786a583fe265928f068a879583d54'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5b0d61364bee781139444652bf3f2113'}]",108.894625,34.281179,愿爱无忧爱侣装备自助营,B0HU2STHEX,陕西省,西安市,莲湖区,未央宫街道,丰禾路太奥广场南区36栋102号,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108373121,90602,1,[],29,[],[],[],[],0,[],2021/11/21 9:53,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f56ebc1af4b718f21e378b0c961a2d87'}]",108.931431,34.289378,德富祥多谷营养粉专卖店,B0HBTR5F2O,陕西省,西安市,莲湖区,未央宫街道,永新路永新苑小区-东区西南侧约30米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108374421,90602,0,[],29,[],[],[],[],0,[],2021/11/22 21:09,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.897006,34.286929,西安和平中医医院大兴驾驶员体检站,B0GUDSPHWP,陕西省,西安市,莲湖区,未央宫街道,大兴东路71号5栋2号,029-81507996,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374112,90000,0,[],29,[],[],[],"108.897139,34.286534",0,[],2021/12/10 12:05,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医疗保健服务场所
[],108.913852,34.28771,西安灵素居莲湖中医诊所,B0HDCDJ0UG,陕西省,西安市,莲湖区,未央宫街道,大兴东路37号3栋20103,029-86331157;186****3377,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374310,90300,2,[],29,[],[],[],[],0,[],2021/11/25 21:34,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6d3928f9d95923a821f8b7a8c676f043'}]",108.925626,34.282107,送变电社区家属院社区医院,B001D09HV7,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道明珠巷与星火东巷交叉口西南100米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;综合医院;卫生院,0,5108373420,90102,2,[],29,[],[],[],"108.926372,34.282071",0,[],2021/11/28 3:10,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_116600,0,yes,,0,,医疗保健服务,综合医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/68594b3d940982b8443ee618c68e2eed'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a0e54ffe17071c47feebc00f29494afb'}]",108.923544,34.292526,西安佰万康医药有限公司永新苑店,B0H35A2JB0,陕西省,西安市,莲湖区,未央宫街道,永新苑西区6号楼,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375302,90601,1,[],29,[],[],[],[],0,[],2021/12/13 14:03,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.914632,34.284303,药店,B0HKKSKM1I,陕西省,西安市,莲湖区,未央宫街道,永宜路蔚蓝花城七色镇-七色镇B区,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374300,90601,0,[],29,[],[],[],[],0,[],2021/12/2 11:42,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/787ca7587949414ba62a9c4c5a0da808'}]",108.914378,34.290847,黑百通(西北第八分店),B0G2K6POEC,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道大白杨南路蔚蓝生活广场3-20106室,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108374320,90602,0,[],29,[],[],[],"108.914375,34.290898",0,[],2021/12/17 18:08,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.901315,34.280176,成人用品专卖,B0H0RUB2QO,陕西省,西安市,莲湖区,未央宫街道,桃园北路鑫苑·大都汇购物中心东南侧约70米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108373210,90602,0,[],29,[],[],[],[],0,[],2021/12/16 18:37,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.909093,34.280505,情趣365成人用品,B0H1KL3MXI,陕西省,西安市,莲湖区,未央宫街道,丰禾路莲湖生活家西北侧约40米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108373212,90602,0,[],29,[],[],[],[],0,[],2021/11/22 21:46,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.926479,34.279358,九元康颈肩养护馆(自强路店),B0G3A66BL5,陕西省,西安市,莲湖区,未央宫街道,自强西路香槟城,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108373410,90000,0,[],29,[],[],[],[],0,[],2021/11/22 5:41,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6c7bf1d75d15c3df2b37ff1eef93c49f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5c95226b1ee1017d6e4ad1ad46f7754e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7fb7ed5f6bbd79c14ee7966b02bde36a'}]",108.917428,34.287825,西安莲湖雅美天成口腔门诊部,B0FFKYQBUJ,陕西省,西安市,莲湖区,未央宫街道,大兴东路与永全路十字向北100米路西,029-89570050;199****1531,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374311,90202,2,[],29,[],[],[],"108.917652,34.287833",0,[],2021/12/18 14:04,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,专科医院
[],108.895122,34.286885,怡康医药超市(西安高架快速干道店),B0H06HF17O,陕西省,西安市,莲湖区,未央宫街道,西安高架快速干道中南青樾,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374111,90601,0,[],29,[],[],[],[],0,[],2021/11/20 23:43,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.91272,34.288687,众信医药超市109分店,B0FFJETL67,陕西省,西安市,莲湖区,未央宫街道,永安路附近,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374310,90601,0,[],29,[],[],[],[],0,[],2021/12/8 15:19,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/697be6e0454fc8482394cb24989240ac'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/baa020decac054b84556187c4e8bd185'}]",108.917221,34.280897,广济大药房(丰禾路店),B0FFJ2600Q,陕西省,西安市,莲湖区,未央宫街道,丰禾路7号丰禾人民公寓一层由西向东第一、二间商铺,029-81615971,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373321,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:46,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c796e386cd5e3603bd10964befaa3b40'}]",108.91832,34.280575,目良青月眼视光(丰禾路店),B0GK7S01YR,陕西省,西安市,莲湖区,未央宫街道,丰禾路8号丰禾小区东门西侧,029-86748567,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108373321,90602,1,[],29,[],[],[],"108.918316,34.280729",0,[],2021/11/26 2:32,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6345f31b8970f95eefd9d4066a311359'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a659446797094c5a67fca8ec6fffa5be'}]",108.919916,34.280611,泉源堂,B0G3FUL5RK,陕西省,西安市,莲湖区,未央宫街道,丰禾路17号,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373321,90601,0,[],29,[],[],[],"108.920187,34.280749",0,[],2021/12/19 13:59,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/43de089382bbacf0ebc2e6555a180dc6'}]",108.91745,34.287944,诗瑞儿品质养生专家(红庙坡店),B0FFJ397BL,陕西省,西安市,莲湖区,未央宫街道,龙湖水晶郦城南区8号楼5号电梯2栋商铺2楼,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374311,90000,0,[],29,[],[],[],[],0,[],2021/12/7 16:18,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6a5106eae730b6e2c0bd296048ac5f35'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8852d2ccd9bc1d22eef6690a16fb7a1d'}]",108.921478,34.281178,怡适康健康管理服务中心(丰禾路店),B0FFJCYR4V,陕西省,西安市,莲湖区,未央宫街道,丰禾路1号华润万家超市地下,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108373322,90000,0,[],29,[],[],[],[],0,[],2021/12/17 11:15,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6b46a59e8fd019c7c990e651654bfd92'}]",108.911849,34.28861,西安大兴医院-体检中心,B0FFHSRB3Z,陕西省,西安市,莲湖区,未央宫街道,劳动北路353号西安大兴医院附近,029-86331621,[],610000,B0FFFO41OJ,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374212,90000,0,[],29,[],[],[],"108.911621,34.288421",0,[],2021/12/15 21:36,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",307,[],[],[],0,yes,,0,,医疗保健服务,医疗保健服务场所
